MPC control debug log
steps=24000 Ts=0.00005000 total_time=1.200000
PU base: I=8.00 V=32.00 omega=200.00
FRF: enable=1 settle=2000 f_start=2.000Hz f_end=120.000Hz amp=0.800A
k=0000 mode=0 ctrl_mode=1 fw=0 Rs=0.4481 Vdc=48.00 | i=(0.000,0.043) wm=0.00 | th_ref=0.00 th=0.00 epos_live=0.00 epos_pi=0.00 espd=0.00 | w_ref=0.00 id_ref=0.00 iq_ref=0.00 id_fw=0.00 Tl=0.001 | enc=0 | mpcJ=0.0003
k=15800 mode=0 ctrl_mode=1 fw=0 Rs=0.4927 Vdc=46.35 | i=(0.267,-0.131) wm=0.00 | th_ref=0.00 th=-0.42 epos_live=0.42 epos_pi=0.00 espd=-1.32 | w_ref=0.00 id_ref=0.00 iq_ref=0.04 id_fw=0.00 Tl=1.231 | enc=-271 | mpcJ=0.0122
k=15850 mode=0 ctrl_mode=1 fw=0 Rs=0.4929 Vdc=49.00 | i=(1.144,-0.182) wm=0.00 | th_ref=0.00 th=-0.41 epos_live=0.41 epos_pi=0.00 espd=-2.82 | w_ref=0.00 id_ref=0.00 iq_ref=0.89 id_fw=0.00 Tl=1.870 | enc=-268 | mpcJ=0.0078
k=15900 mode=0 ctrl_mode=1 fw=0 Rs=0.4935 Vdc=48.71 | i=(1.126,0.111) wm=0.00 | th_ref=0.00 th=-0.40 epos_live=0.40 epos_pi=0.00 espd=-3.39 | w_ref=0.00 id_ref=0.00 iq_ref=1.05 id_fw=0.00 Tl=2.581 | enc=-264 | mpcJ=0.0053
k=15950 mode=0 ctrl_mode=1 fw=0 Rs=0.4930 Vdc=45.96 | i=(0.470,0.068) wm=0.00 | th_ref=0.00 th=-0.40 epos_live=0.40 epos_pi=0.00 espd=-5.04 | w_ref=0.00 id_ref=0.00 iq_ref=0.33 id_fw=0.00 Tl=3.325 | enc=-258 | mpcJ=0.0010
k=16000 mode=0 ctrl_mode=1 fw=0 Rs=0.4908 Vdc=47.86 | i=(-0.643,0.097) wm=0.00 | th_ref=0.00 th=-0.39 epos_live=0.39 epos_pi=0.00 espd=-4.77 | w_ref=0.00 id_ref=0.00 iq_ref=-0.54 id_fw=0.00 Tl=2.902 | enc=-252 | mpcJ=0.0021
k=16050 mode=0 ctrl_mode=1 fw=0 Rs=0.4910 Vdc=49.58 | i=(-0.259,-0.018) wm=0.00 | th_ref=0.00 th=-0.38 epos_live=0.38 epos_pi=0.00 espd=-1.89 | w_ref=0.00 id_ref=0.00 iq_ref=-0.20 id_fw=0.00 Tl=1.612 | enc=-248 | mpcJ=0.0000
k=16100 mode=0 ctrl_mode=1 fw=0 Rs=0.4881 Vdc=46.93 | i=(0.653,-0.161) wm=0.00 | th_ref=0.00 th=-0.38 epos_live=0.38 epos_pi=0.00 espd=-0.91 | w_ref=0.00 id_ref=0.00 iq_ref=0.67 id_fw=0.00 Tl=1.281 | enc=-245 | mpcJ=0.0080
k=16150 mode=0 ctrl_mode=1 fw=0 Rs=0.4876 Vdc=47.25 | i=(1.028,0.163) wm=30.68 | th_ref=0.00 th=-0.37 epos_live=0.37 epos_pi=0.00 espd=-5.02 | w_ref=0.00 id_ref=0.00 iq_ref=0.94 id_fw=0.00 Tl=-19.644 | enc=-240 | mpcJ=0.0011
k=16200 mode=0 ctrl_mode=1 fw=0 Rs=0.4878 Vdc=50.04 | i=(0.505,-0.001) wm=0.00 | th_ref=0.00 th=-0.36 epos_live=0.36 epos_pi=0.00 espd=-2.96 | w_ref=0.00 id_ref=0.00 iq_ref=0.45 id_fw=0.00 Tl=2.658 | enc=-235 | mpcJ=0.0006
k=16250 mode=0 ctrl_mode=1 fw=0 Rs=0.4850 Vdc=48.17 | i=(-0.525,-0.050) wm=0.00 | th_ref=0.00 th=-0.35 epos_live=0.35 epos_pi=0.00 espd=-3.25 | w_ref=0.00 id_ref=0.00 iq_ref=-0.44 id_fw=0.00 Tl=2.480 | enc=-229 | mpcJ=0.0001
k=16300 mode=0 ctrl_mode=1 fw=0 Rs=0.4847 Vdc=46.49 | i=(-0.365,-0.071) wm=0.00 | th_ref=0.00 th=-0.35 epos_live=0.35 epos_pi=0.00 espd=-1.45 | w_ref=0.00 id_ref=0.00 iq_ref=-0.31 id_fw=0.00 Tl=1.406 | enc=-225 | mpcJ=0.0000
k=16350 mode=0 ctrl_mode=1 fw=0 Rs=0.4855 Vdc=49.14 | i=(0.879,0.223) wm=0.00 | th_ref=0.00 th=-0.34 epos_live=0.34 epos_pi=0.00 espd=-1.86 | w_ref=0.00 id_ref=0.00 iq_ref=0.57 id_fw=0.00 Tl=1.481 | enc=-222 | mpcJ=0.0090
k=16400 mode=0 ctrl_mode=1 fw=0 Rs=0.4858 Vdc=48.80 | i=(1.457,0.422) wm=0.00 | th_ref=0.00 th=-0.34 epos_live=0.34 epos_pi=0.00 espd=-1.79 | w_ref=0.00 id_ref=0.00 iq_ref=1.10 id_fw=0.00 Tl=1.843 | enc=-219 | mpcJ=0.0137
k=16450 mode=0 ctrl_mode=1 fw=0 Rs=0.4859 Vdc=45.98 | i=(0.498,0.111) wm=0.00 | th_ref=0.00 th=-0.33 epos_live=0.33 epos_pi=0.00 espd=-3.94 | w_ref=0.00 id_ref=0.00 iq_ref=0.42 id_fw=0.00 Tl=2.722 | enc=-214 | mpcJ=0.0000
k=16500 mode=0 ctrl_mode=1 fw=0 Rs=0.4859 Vdc=47.81 | i=(-0.509,-0.316) wm=0.00 | th_ref=0.00 th=-0.32 epos_live=0.32 epos_pi=0.00 espd=-4.31 | w_ref=0.00 id_ref=0.00 iq_ref=-0.51 id_fw=0.00 Tl=2.493 | enc=-209 | mpcJ=0.0055
k=16550 mode=0 ctrl_mode=1 fw=0 Rs=0.4865 Vdc=49.46 | i=(-0.382,-0.050) wm=0.00 | th_ref=0.00 th=-0.32 epos_live=0.32 epos_pi=0.00 espd=-1.91 | w_ref=0.00 id_ref=0.00 iq_ref=-0.38 id_fw=0.00 Tl=1.333 | enc=-206 | mpcJ=0.0008
k=16600 mode=0 ctrl_mode=1 fw=0 Rs=0.4872 Vdc=46.79 | i=(0.639,0.051) wm=0.00 | th_ref=0.00 th=-0.31 epos_live=0.31 epos_pi=0.00 espd=-0.09 | w_ref=0.00 id_ref=0.00 iq_ref=0.60 id_fw=0.00 Tl=0.493 | enc=-205 | mpcJ=0.0035
k=16650 mode=0 ctrl_mode=1 fw=0 Rs=0.4870 Vdc=47.14 | i=(1.057,0.431) wm=0.00 | th_ref=0.00 th=-0.31 epos_live=0.31 epos_pi=0.00 espd=-0.63 | w_ref=0.00 id_ref=0.00 iq_ref=1.10 id_fw=0.00 Tl=1.081 | enc=-203 | mpcJ=0.0010
k=16700 mode=0 ctrl_mode=1 fw=0 Rs=0.4874 Vdc=49.98 | i=(0.453,0.151) wm=0.00 | th_ref=0.00 th=-0.31 epos_live=0.31 epos_pi=0.00 espd=-1.05 | w_ref=0.00 id_ref=0.00 iq_ref=0.46 id_fw=0.00 Tl=1.410 | enc=-200 | mpcJ=0.0000
k=16750 mode=0 ctrl_mode=1 fw=0 Rs=0.4900 Vdc=48.19 | i=(-0.434,0.003) wm=0.00 | th_ref=0.00 th=-0.30 epos_live=0.30 epos_pi=0.00 espd=-0.55 | w_ref=0.00 id_ref=0.00 iq_ref=-0.35 id_fw=0.00 Tl=0.868 | enc=-197 | mpcJ=0.0030
k=16800 mode=0 ctrl_mode=1 fw=0 Rs=0.4911 Vdc=46.59 | i=(-0.155,-0.323) wm=0.00 | th_ref=0.00 th=-0.30 epos_live=0.30 epos_pi=0.00 espd=-0.43 | w_ref=0.00 id_ref=0.00 iq_ref=-0.30 id_fw=0.00 Tl=0.507 | enc=-195 | mpcJ=0.0090
k=16850 mode=0 ctrl_mode=1 fw=0 Rs=0.4905 Vdc=49.28 | i=(0.536,0.346) wm=-30.68 | th_ref=0.00 th=-0.30 epos_live=0.30 epos_pi=0.00 espd=3.68 | w_ref=0.00 id_ref=0.00 iq_ref=0.71 id_fw=0.00 Tl=21.666 | enc=-196 | mpcJ=0.0046
k=16900 mode=0 ctrl_mode=1 fw=0 Rs=0.4898 Vdc=48.93 | i=(1.151,0.402) wm=0.00 | th_ref=0.00 th=-0.30 epos_live=0.30 epos_pi=0.00 espd=-1.32 | w_ref=0.00 id_ref=0.00 iq_ref=1.10 id_fw=0.00 Tl=1.073 | enc=-195 | mpcJ=0.0000
k=16950 mode=0 ctrl_mode=1 fw=0 Rs=0.4903 Vdc=46.06 | i=(0.281,0.251) wm=0.00 | th_ref=0.00 th=-0.30 epos_live=0.30 epos_pi=0.00 espd=-0.90 | w_ref=0.00 id_ref=0.00 iq_ref=0.39 id_fw=0.00 Tl=0.983 | enc=-194 | mpcJ=0.0029
k=17000 mode=0 ctrl_mode=1 fw=0 Rs=0.4928 Vdc=47.83 | i=(-0.403,0.015) wm=0.00 | th_ref=0.00 th=-0.30 epos_live=0.30 epos_pi=0.00 espd=-0.15 | w_ref=0.00 id_ref=0.00 iq_ref=-0.36 id_fw=0.00 Tl=0.325 | enc=-193 | mpcJ=0.0044
k=17050 mode=0 ctrl_mode=1 fw=0 Rs=0.4932 Vdc=49.38 | i=(-0.284,-0.192) wm=0.00 | th_ref=0.00 th=-0.30 epos_live=0.30 epos_pi=0.00 espd=0.42 | w_ref=0.00 id_ref=0.00 iq_ref=-0.16 id_fw=0.00 Tl=-0.552 | enc=-194 | mpcJ=0.0065
k=17100 mode=0 ctrl_mode=1 fw=0 Rs=0.4899 Vdc=46.66 | i=(0.738,0.281) wm=-30.68 | th_ref=0.00 th=-0.30 epos_live=0.30 epos_pi=0.00 espd=4.03 | w_ref=0.00 id_ref=0.00 iq_ref=0.91 id_fw=0.00 Tl=21.027 | enc=-197 | mpcJ=0.0037
k=17150 mode=0 ctrl_mode=1 fw=0 Rs=0.4898 Vdc=47.00 | i=(1.167,0.244) wm=0.00 | th_ref=0.00 th=-0.31 epos_live=0.31 epos_pi=0.00 espd=2.95 | w_ref=0.00 id_ref=0.00 iq_ref=1.21 id_fw=0.00 Tl=-0.976 | enc=-199 | mpcJ=0.0063
k=17200 mode=0 ctrl_mode=1 fw=0 Rs=0.4900 Vdc=49.88 | i=(0.434,0.210) wm=-30.68 | th_ref=0.00 th=-0.31 epos_live=0.31 epos_pi=0.00 espd=3.69 | w_ref=0.00 id_ref=0.00 iq_ref=0.41 id_fw=0.00 Tl=21.651 | enc=-200 | mpcJ=0.0008
k=17250 mode=0 ctrl_mode=1 fw=0 Rs=0.4880 Vdc=48.14 | i=(-0.642,-0.016) wm=0.00 | th_ref=0.00 th=-0.31 epos_live=0.31 epos_pi=0.00 espd=1.17 | w_ref=0.00 id_ref=0.00 iq_ref=-0.35 id_fw=0.00 Tl=-0.871 | enc=-201 | mpcJ=0.0089
k=17300 mode=0 ctrl_mode=1 fw=0 Rs=0.4849 Vdc=46.63 | i=(-0.212,-0.135) wm=0.00 | th_ref=0.00 th=-0.31 epos_live=0.31 epos_pi=0.00 espd=1.42 | w_ref=0.00 id_ref=0.00 iq_ref=0.09 id_fw=0.00 Tl=-1.351 | enc=-204 | mpcJ=0.0123
k=17350 mode=0 ctrl_mode=1 fw=0 Rs=0.4840 Vdc=49.39 | i=(1.154,0.147) wm=0.00 | th_ref=0.00 th=-0.32 epos_live=0.32 epos_pi=0.00 espd=2.93 | w_ref=0.00 id_ref=0.00 iq_ref=1.15 id_fw=0.00 Tl=-1.837 | enc=-209 | mpcJ=0.0068
k=17400 mode=0 ctrl_mode=1 fw=0 Rs=0.4840 Vdc=49.06 | i=(1.233,0.422) wm=0.00 | th_ref=0.00 th=-0.33 epos_live=0.33 epos_pi=0.00 espd=3.82 | w_ref=0.00 id_ref=0.00 iq_ref=1.23 id_fw=0.00 Tl=-1.612 | enc=-213 | mpcJ=0.0014
k=17450 mode=0 ctrl_mode=1 fw=0 Rs=0.4837 Vdc=46.19 | i=(0.381,-0.074) wm=0.00 | th_ref=0.00 th=-0.33 epos_live=0.33 epos_pi=0.00 espd=0.86 | w_ref=0.00 id_ref=0.00 iq_ref=0.24 id_fw=0.00 Tl=-0.730 | enc=-215 | mpcJ=0.0034
k=17500 mode=0 ctrl_mode=1 fw=0 Rs=0.4880 Vdc=47.90 | i=(-0.457,0.078) wm=0.00 | th_ref=0.00 th=-0.34 epos_live=0.34 epos_pi=0.00 espd=4.18 | w_ref=0.00 id_ref=0.00 iq_ref=-0.14 id_fw=0.00 Tl=-2.259 | enc=-219 | mpcJ=0.0095
k=17550 mode=0 ctrl_mode=1 fw=0 Rs=0.5022 Vdc=49.38 | i=(0.592,0.163) wm=0.00 | th_ref=0.00 th=-0.34 epos_live=0.34 epos_pi=0.00 espd=4.15 | w_ref=0.00 id_ref=0.00 iq_ref=0.58 id_fw=0.00 Tl=-2.504 | enc=-224 | mpcJ=0.0000
k=17600 mode=0 ctrl_mode=1 fw=0 Rs=0.5019 Vdc=46.57 | i=(1.732,0.234) wm=0.00 | th_ref=0.00 th=-0.35 epos_live=0.35 epos_pi=0.00 espd=2.70 | w_ref=0.00 id_ref=0.00 iq_ref=1.34 id_fw=0.00 Tl=-1.806 | enc=-229 | mpcJ=0.0268
k=17650 mode=0 ctrl_mode=1 fw=0 Rs=0.5020 Vdc=46.88 | i=(1.005,0.061) wm=0.00 | th_ref=0.00 th=-0.36 epos_live=0.36 epos_pi=0.00 espd=1.64 | w_ref=0.00 id_ref=0.00 iq_ref=0.96 id_fw=0.00 Tl=-1.133 | enc=-233 | mpcJ=0.0012
k=17700 mode=0 ctrl_mode=1 fw=0 Rs=0.5015 Vdc=49.74 | i=(0.175,-0.007) wm=0.00 | th_ref=0.00 th=-0.36 epos_live=0.36 epos_pi=0.00 espd=1.05 | w_ref=0.00 id_ref=0.00 iq_ref=0.04 id_fw=0.00 Tl=-1.028 | enc=-236 | mpcJ=0.0000
k=17750 mode=0 ctrl_mode=1 fw=0 Rs=0.4959 Vdc=48.04 | i=(0.149,0.097) wm=0.00 | th_ref=0.00 th=-0.37 epos_live=0.37 epos_pi=0.00 espd=4.43 | w_ref=0.00 id_ref=0.00 iq_ref=0.04 id_fw=0.00 Tl=-2.502 | enc=-241 | mpcJ=0.0034
k=17800 mode=0 ctrl_mode=1 fw=0 Rs=0.4976 Vdc=46.60 | i=(0.980,0.094) wm=0.00 | th_ref=0.00 th=-0.38 epos_live=0.38 epos_pi=0.00 espd=2.30 | w_ref=0.00 id_ref=0.00 iq_ref=0.88 id_fw=0.00 Tl=-1.942 | enc=-246 | mpcJ=0.0002
k=17850 mode=0 ctrl_mode=1 fw=0 Rs=0.4976 Vdc=49.45 | i=(1.420,0.112) wm=0.00 | th_ref=0.00 th=-0.39 epos_live=0.39 epos_pi=0.00 espd=1.57 | w_ref=0.00 id_ref=0.00 iq_ref=1.35 id_fw=0.00 Tl=-1.245 | enc=-251 | mpcJ=0.0008
k=17900 mode=0 ctrl_mode=1 fw=0 Rs=0.4980 Vdc=49.17 | i=(0.673,0.016) wm=0.00 | th_ref=0.00 th=-0.39 epos_live=0.39 epos_pi=0.00 espd=2.89 | w_ref=0.00 id_ref=0.00 iq_ref=0.65 id_fw=0.00 Tl=-1.465 | enc=-255 | mpcJ=0.0000
k=17950 mode=0 ctrl_mode=1 fw=0 Rs=0.4982 Vdc=46.33 | i=(-0.293,0.046) wm=0.00 | th_ref=0.00 th=-0.40 epos_live=0.40 epos_pi=0.00 espd=2.00 | w_ref=0.00 id_ref=0.00 iq_ref=-0.18 id_fw=0.00 Tl=-1.509 | enc=-258 | mpcJ=0.0004
k=18000 mode=0 ctrl_mode=1 fw=0 Rs=0.4996 Vdc=48.03 | i=(0.778,-0.008) wm=0.00 | th_ref=0.00 th=-0.40 epos_live=0.40 epos_pi=0.00 espd=3.94 | w_ref=0.00 id_ref=0.00 iq_ref=0.39 id_fw=0.00 Tl=-2.392 | enc=-263 | mpcJ=0.0263
k=18050 mode=0 ctrl_mode=1 fw=0 Rs=0.4997 Vdc=49.43 | i=(1.390,0.030) wm=0.00 | th_ref=0.00 th=-0.41 epos_live=0.41 epos_pi=0.00 espd=3.06 | w_ref=0.00 id_ref=0.00 iq_ref=1.34 id_fw=0.00 Tl=-1.930 | enc=-268 | mpcJ=0.0028
k=18100 mode=0 ctrl_mode=1 fw=0 Rs=0.4999 Vdc=46.54 | i=(1.252,-0.062) wm=0.00 | th_ref=0.00 th=-0.42 epos_live=0.42 epos_pi=0.00 espd=3.70 | w_ref=0.00 id_ref=0.00 iq_ref=1.25 id_fw=0.00 Tl=-1.540 | enc=-272 | mpcJ=0.0006
k=18150 mode=0 ctrl_mode=1 fw=0 Rs=0.5010 Vdc=46.79 | i=(0.180,-0.007) wm=0.00 | th_ref=0.00 th=-0.42 epos_live=0.42 epos_pi=0.00 espd=1.80 | w_ref=0.00 id_ref=0.00 iq_ref=0.15 id_fw=0.00 Tl=-1.004 | enc=-274 | mpcJ=0.0000
k=18200 mode=0 ctrl_mode=1 fw=0 Rs=0.4975 Vdc=49.61 | i=(-0.123,-0.274) wm=-30.68 | th_ref=0.00 th=-0.42 epos_live=0.42 epos_pi=0.00 espd=4.28 | w_ref=0.00 id_ref=0.00 iq_ref=-0.03 id_fw=0.00 Tl=20.616 | enc=-277 | mpcJ=0.0069
k=18250 mode=0 ctrl_mode=1 fw=0 Rs=0.4898 Vdc=47.90 | i=(0.974,-0.247) wm=0.00 | th_ref=0.00 th=-0.43 epos_live=0.43 epos_pi=0.00 espd=1.00 | w_ref=0.00 id_ref=0.00 iq_ref=0.87 id_fw=0.00 Tl=-1.031 | enc=-280 | mpcJ=0.0026
k=18300 mode=0 ctrl_mode=1 fw=0 Rs=0.4899 Vdc=46.52 | i=(1.665,-0.212) wm=0.00 | th_ref=0.00 th=-0.43 epos_live=0.43 epos_pi=0.00 espd=0.38 | w_ref=0.00 id_ref=0.00 iq_ref=1.35 id_fw=0.00 Tl=-0.289 | enc=-283 | mpcJ=0.0170
k=18350 mode=0 ctrl_mode=1 fw=0 Rs=0.4897 Vdc=49.45 | i=(0.695,-0.262) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=0.01 | w_ref=0.00 id_ref=0.00 iq_ref=0.61 id_fw=0.00 Tl=0.230 | enc=-284 | mpcJ=0.0045
k=18400 mode=0 ctrl_mode=1 fw=0 Rs=0.4949 Vdc=49.24 | i=(-0.294,-0.075) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=0.01 | w_ref=0.00 id_ref=0.00 iq_ref=-0.24 id_fw=0.00 Tl=-0.089 | enc=-285 | mpcJ=0.0025
k=18450 mode=0 ctrl_mode=1 fw=0 Rs=0.4945 Vdc=46.45 | i=(0.467,0.068) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=2.60 | w_ref=0.00 id_ref=0.00 iq_ref=0.29 id_fw=0.00 Tl=-1.211 | enc=-287 | mpcJ=0.0082
k=18500 mode=0 ctrl_mode=1 fw=0 Rs=0.4940 Vdc=48.17 | i=(1.257,-0.367) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=0.09 | w_ref=0.00 id_ref=0.00 iq_ref=1.22 id_fw=0.00 Tl=0.027 | enc=-288 | mpcJ=0.0029
k=18550 mode=0 ctrl_mode=1 fw=0 Rs=0.4939 Vdc=49.54 | i=(1.129,-0.305) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=-2.20 | w_ref=0.00 id_ref=0.00 iq_ref=1.01 id_fw=0.00 Tl=1.266 | enc=-288 | mpcJ=0.0019
k=18600 mode=0 ctrl_mode=1 fw=0 Rs=0.4932 Vdc=46.58 | i=(-0.220,0.113) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=-0.48 | w_ref=0.00 id_ref=0.00 iq_ref=-0.03 id_fw=0.00 Tl=0.702 | enc=-287 | mpcJ=0.0088
k=18650 mode=0 ctrl_mode=1 fw=0 Rs=0.4935 Vdc=46.75 | i=(-0.229,0.166) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=-0.12 | w_ref=0.00 id_ref=0.00 iq_ref=-0.14 id_fw=0.00 Tl=0.233 | enc=-286 | mpcJ=0.0036
k=18700 mode=0 ctrl_mode=1 fw=0 Rs=0.4927 Vdc=49.50 | i=(1.134,-0.245) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=-0.00 | w_ref=0.00 id_ref=0.00 iq_ref=0.88 id_fw=0.00 Tl=0.241 | enc=-286 | mpcJ=0.0129
k=18750 mode=0 ctrl_mode=1 fw=0 Rs=0.4924 Vdc=47.76 | i=(1.350,-0.333) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=-2.85 | w_ref=0.00 id_ref=0.00 iq_ref=1.24 id_fw=0.00 Tl=1.501 | enc=-285 | mpcJ=0.0020
k=18800 mode=0 ctrl_mode=1 fw=0 Rs=0.4934 Vdc=46.40 | i=(0.322,0.012) wm=0.00 | th_ref=0.00 th=-0.43 epos_live=0.43 epos_pi=0.00 espd=-0.69 | w_ref=0.00 id_ref=0.00 iq_ref=0.29 id_fw=0.00 Tl=1.119 | enc=-283 | mpcJ=0.0007
k=18850 mode=0 ctrl_mode=1 fw=0 Rs=0.4950 Vdc=49.38 | i=(-0.453,-0.106) wm=0.00 | th_ref=0.00 th=-0.43 epos_live=0.43 epos_pi=0.00 espd=-0.47 | w_ref=0.00 id_ref=0.00 iq_ref=-0.31 id_fw=0.00 Tl=0.727 | enc=-280 | mpcJ=0.0043
k=18900 mode=0 ctrl_mode=1 fw=0 Rs=0.4996 Vdc=49.24 | i=(0.620,-0.160) wm=0.00 | th_ref=0.00 th=-0.43 epos_live=0.43 epos_pi=0.00 espd=-0.49 | w_ref=0.00 id_ref=0.00 iq_ref=0.44 id_fw=0.00 Tl=0.711 | enc=-278 | mpcJ=0.0076
k=18950 mode=0 ctrl_mode=1 fw=0 Rs=0.4995 Vdc=46.53 | i=(1.349,-0.291) wm=0.00 | th_ref=0.00 th=-0.42 epos_live=0.42 epos_pi=0.00 espd=-1.58 | w_ref=0.00 id_ref=0.00 iq_ref=1.23 id_fw=0.00 Tl=1.495 | enc=-276 | mpcJ=0.0033
k=19000 mode=0 ctrl_mode=1 fw=0 Rs=0.4993 Vdc=48.31 | i=(0.656,0.078) wm=0.00 | th_ref=0.00 th=-0.42 epos_live=0.42 epos_pi=0.00 espd=-3.28 | w_ref=0.00 id_ref=0.00 iq_ref=0.53 id_fw=0.00 Tl=2.395 | enc=-272 | mpcJ=0.0033
k=19050 mode=0 ctrl_mode=1 fw=0 Rs=0.4994 Vdc=49.67 | i=(-0.282,0.101) wm=0.00 | th_ref=0.00 th=-0.41 epos_live=0.41 epos_pi=0.00 espd=-1.51 | w_ref=0.00 id_ref=0.00 iq_ref=-0.33 id_fw=0.00 Tl=1.563 | enc=-268 | mpcJ=0.0013
k=19100 mode=0 ctrl_mode=1 fw=0 Rs=0.4982 Vdc=46.67 | i=(-0.045,-0.187) wm=0.00 | th_ref=0.00 th=-0.41 epos_live=0.41 epos_pi=0.00 espd=-0.48 | w_ref=0.00 id_ref=0.00 iq_ref=0.08 id_fw=0.00 Tl=0.809 | enc=-265 | mpcJ=0.0061
k=19150 mode=0 ctrl_mode=1 fw=0 Rs=0.4973 Vdc=46.79 | i=(1.030,-0.280) wm=0.00 | th_ref=0.00 th=-0.40 epos_live=0.40 epos_pi=0.00 espd=-0.89 | w_ref=0.00 id_ref=0.00 iq_ref=1.03 id_fw=0.00 Tl=1.319 | enc=-262 | mpcJ=0.0107
k=19200 mode=0 ctrl_mode=1 fw=0 Rs=0.4968 Vdc=49.45 | i=(0.872,-0.168) wm=0.00 | th_ref=0.00 th=-0.39 epos_live=0.39 epos_pi=0.00 espd=-3.46 | w_ref=0.00 id_ref=0.00 iq_ref=0.77 id_fw=0.00 Tl=2.658 | enc=-257 | mpcJ=0.0047
k=19250 mode=0 ctrl_mode=1 fw=0 Rs=0.4995 Vdc=47.64 | i=(-0.516,0.066) wm=0.00 | th_ref=0.00 th=-0.39 epos_live=0.39 epos_pi=0.00 espd=-4.81 | w_ref=0.00 id_ref=0.00 iq_ref=-0.39 id_fw=0.00 Tl=2.966 | enc=-251 | mpcJ=0.0011
k=19300 mode=0 ctrl_mode=1 fw=0 Rs=0.4990 Vdc=46.26 | i=(-0.311,0.015) wm=0.00 | th_ref=0.00 th=-0.38 epos_live=0.38 epos_pi=0.00 espd=-1.89 | w_ref=0.00 id_ref=0.00 iq_ref=-0.25 id_fw=0.00 Tl=1.613 | enc=-247 | mpcJ=0.0001
k=19350 mode=0 ctrl_mode=1 fw=0 Rs=0.4963 Vdc=49.26 | i=(0.802,0.152) wm=0.00 | th_ref=0.00 th=-0.37 epos_live=0.37 epos_pi=0.00 espd=-0.91 | w_ref=0.00 id_ref=0.00 iq_ref=0.81 id_fw=0.00 Tl=1.305 | enc=-244 | mpcJ=0.0017
k=19400 mode=0 ctrl_mode=1 fw=0 Rs=0.4957 Vdc=49.18 | i=(1.007,0.151) wm=0.00 | th_ref=0.00 th=-0.37 epos_live=0.37 epos_pi=0.00 espd=-3.45 | w_ref=0.00 id_ref=0.00 iq_ref=0.91 id_fw=0.00 Tl=2.658 | enc=-239 | mpcJ=0.0006
k=19450 mode=0 ctrl_mode=1 fw=0 Rs=0.4970 Vdc=46.55 | i=(-0.049,-0.166) wm=0.00 | th_ref=0.00 th=-0.36 epos_live=0.36 epos_pi=0.00 espd=-4.97 | w_ref=0.00 id_ref=0.00 iq_ref=-0.12 id_fw=0.00 Tl=3.152 | enc=-233 | mpcJ=0.0041
k=19500 mode=0 ctrl_mode=1 fw=0 Rs=0.4963 Vdc=48.41 | i=(-0.587,-0.182) wm=0.00 | th_ref=0.00 th=-0.35 epos_live=0.35 epos_pi=0.00 espd=-4.21 | w_ref=0.00 id_ref=0.00 iq_ref=-0.55 id_fw=0.00 Tl=2.377 | enc=-228 | mpcJ=0.0015
k=19550 mode=0 ctrl_mode=1 fw=0 Rs=0.4942 Vdc=49.80 | i=(0.713,0.131) wm=0.00 | th_ref=0.00 th=-0.35 epos_live=0.35 epos_pi=0.00 espd=-1.55 | w_ref=0.00 id_ref=0.00 iq_ref=0.62 id_fw=0.00 Tl=1.517 | enc=-225 | mpcJ=0.0013
k=19600 mode=0 ctrl_mode=1 fw=0 Rs=0.4939 Vdc=46.80 | i=(1.115,0.266) wm=0.00 | th_ref=0.00 th=-0.34 epos_live=0.34 epos_pi=0.00 espd=-2.81 | w_ref=0.00 id_ref=0.00 iq_ref=1.01 id_fw=0.00 Tl=2.315 | enc=-221 | mpcJ=0.0005
k=19650 mode=0 ctrl_mode=1 fw=0 Rs=0.4939 Vdc=46.88 | i=(0.089,0.275) wm=0.00 | th_ref=0.00 th=-0.33 epos_live=0.33 epos_pi=0.00 espd=-2.47 | w_ref=0.00 id_ref=0.00 iq_ref=0.05 id_fw=0.00 Tl=2.317 | enc=-216 | mpcJ=0.0126
k=19700 mode=0 ctrl_mode=1 fw=0 Rs=0.4969 Vdc=49.47 | i=(-0.568,0.006) wm=0.00 | th_ref=0.00 th=-0.32 epos_live=0.32 epos_pi=0.00 espd=-2.51 | w_ref=0.00 id_ref=0.00 iq_ref=-0.53 id_fw=0.00 Tl=1.907 | enc=-211 | mpcJ=0.0042
